Funnel,Distinct ID,Time to First Copy
Time to First Copy,AFCE79C1-A05A-4971-B1FB-EE31C2033B2A,0
Time to First Copy,5813B356-D78A-4ACE-BB2F-3C0DC9A720DD,0
Time to First Copy,E61902EB-2CB8-4DF9-93F7-BC30CCC3BA8A,0
Time to First Copy,EECF50F5-E674-48DD-8F9B-60A62218F4F6,0
Time to First Copy,AD111359-7D70-4A84-930D-BCE5D9FB712C,0
Time to First Copy,E508378B-FC3D-48E0-8DEB-941E5FFAEC62,0
Time to First Copy,E26B2928-ED5F-474A-9AAE-C9D49E0EEC19,0
Time to First Copy,14CE888E-DB16-48B3-AFD3-D9F0FFC9A5D8,0
Time to First Copy,542803672721264640,0
Time to First Copy,4AE4FC4A-8EB5-4668-845D-7B5A58D7282E,0
Time to First Copy,0DFF5F27-7942-46C6-B828-CD92F0A78FE6,0
Time to First Copy,542761847931277312,0
Time to First Copy,E633E6DE-9C29-4D95-B323-4F1C41B16435,0
Time to First Copy,b0c05b72-89b9-4273-9960-f89d5f213604,0
Time to First Copy,4C3AE9C1-4DDE-4528-976E-193BECEAFA07,0
Time to First Copy,EE1D3105-0074-4B03-A9A1-FA0426A50C9F,0
Time to First Copy,FD09FD80-67E0-4ED4-A2D3-4540DE3FFD5D,0
Time to First Copy,6E12C846-149E-479C-8641-9053050B3437,0
Time to First Copy,542565430445350912,0
Time to First Copy,8638AD26-1649-40C4-8760-B6940C3D0E1D,0
Time to First Copy,6FDA6FFD-6815-4E35-BF53-C298FAD32AFC,0
Time to First Copy,0C33BBCB-A680-477D-B0F6-9B8A15CBF103,0
Time to First Copy,147F8C33-A60C-4692-8976-FF3D48566B07,0
Time to First Copy,542895815234560000,0
Time to First Copy,22D7FA24-E337-4D6D-B8CE-7C54AE3F5870,0
Time to First Copy,105ba655-2b5e-4f75-a3b8-6f71a2dd9d84,0
Time to First Copy,87629EF1-A44C-442E-8052-6170AE86F3C9,0
Time to First Copy,1E4BDA57-A2A2-4DC0-967C-A9C77A359993,0
Time to First Copy,CB2B9F34-39E7-46B8-88B5-2CE627A1F8C7,0
Time to First Copy,EA8FA957-8E41-4B75-BB9F-CF13F9D2FE66,0
Time to First Copy,1d584a4e-85f0-4698-9c0f-d8ba990b725c,0
Time to First Copy,40B6FD0C-E046-42E5-89A7-B7C797911EE8,0
Time to First Copy,8ddd97e1-8ecd-4dea-b9a6-34f6c47a0b2f,0
Time to First Copy,00FE1E9B-93E5-40A2-9566-45B77EE46687,0
Time to First Copy,37628560-6F70-463B-ACFD-84375F36A8A6,0
Time to First Copy,0aeaeb71-d863-452f-a09f-7eaed6c8dd61,0
Time to First Copy,843C4668-8C43-4787-9638-EA2DCCC636F8,0
Time to First Copy,DD9D96A8-E455-41BD-868C-F953040E46AD,0
Time to First Copy,F341D865-EA2D-4E1E-B020-8149F8737CE4,0
Time to First Copy,6c92770c-c980-4385-b6da-188be1949df5,0
Time to First Copy,621A595B-97A4-4C4C-A03A-2AD7BC45264F,0
Time to First Copy,A94DB6D9-0FD8-42CC-B082-8BA5DCFB64CC,0
Time to First Copy,F90D6521-B8CA-4779-BD81-DFA65D547390,0
Time to First Copy,90A678D6-2B18-48AA-B876-F784DC731151,0
Time to First Copy,78B2F64D-887F-45AE-98F4-5432596CBC7E,0
Time to First Copy,207f0f31-86c4-4cd1-9c38-721959c456f9,0
Time to First Copy,6A1ACC5B-3EF9-464A-8252-98FC1184FC15,0
Time to First Copy,77885976-bf80-4979-b3d5-48c510e3eec8,0
Time to First Copy,f53d31a9-9fa4-4a1e-97e3-3c77b01254e3,0
Time to First Copy,67AC753C-EE6C-4D2F-89B7-1439A65561D6,0
Time to First Copy,32781513-315B-4CE5-B217-87FC476B903C,0
Time to First Copy,0d024286-d18b-4d47-8532-55399d8dd313,0
Time to First Copy,078A4D2B-535F-4F25-86AB-F192B196A93C,0
Time to First Copy,BC79B6D0-0DB7-4BF8-8F70-6AFDF949A2C4,0
Time to First Copy,E7634247-FDA1-4DE8-8539-8F5C37DE63DD,0
Time to First Copy,59653f5c-fb0d-4a44-a28a-e1a1cffd517b,0
Time to First Copy,1c763b7b-9833-43b9-98f4-43da4520ba68,0
Time to First Copy,fd7a904f-f320-4d2d-9014-e6b3a84cf090,0
Time to First Copy,42774325-16BE-437A-BE15-2242638149DE,0
Time to First Copy,8986DAA1-2278-45DD-9CEA-EB5CB7378D2E,0
Time to First Copy,428fca27-b4a9-49d7-a644-668b67ba4535,0
Time to First Copy,2110C8D1-6827-4690-AAE0-5F870C32F374,0
Time to First Copy,c37a6955-42e8-437a-b8f2-ef23af78babe,0
Time to First Copy,4237af0a-15fb-4156-a8f7-c2eee6360439,0
Time to First Copy,44A5AE04-4F53-4F9C-A9D2-A3A5A185B145,0
Time to First Copy,fae416db-1972-4f4f-8667-12a5b1fab919,0
Time to First Copy,DFCC64EB-BADD-4C71-AF63-94508C926EF6,0
Time to First Copy,8ABC7D23-091B-4183-9674-1872D9D05985,0
Time to First Copy,4523CE4D-CCC3-4EB9-BE83-71807445F618,0
Time to First Copy,264ABBF3-7C29-4858-810E-5AEC95B31A15,0
Time to First Copy,CAEBB720-A2E3-4876-8BD5-A1A010EB8E3E,0
Time to First Copy,32e6bd6b-a73a-43ae-822a-122d13d68e45,0
Time to First Copy,72A20E26-F3EF-4258-BEF1-2437DE4B6BE3,0
Time to First Copy,7141E434-4E85-4A7B-8322-33917AA32511,0
Time to First Copy,542908128532107264,0
Time to First Copy,5b1ad46b-2b9d-4d6d-8fac-4a3a7bc82b5f,0
Time to First Copy,7D3DEF01-348E-4EFD-90E5-ABA5815D2307,0
Time to First Copy,592E9524-E5D5-4ACE-B7B0-9B046AF24B8A,0
Time to First Copy,349B97C9-7956-4516-A400-8113315D1501,0
Time to First Copy,12617CE7-813D-40EC-A8DE-462142B97056,0
Time to First Copy,bd3d8bbe-2360-43bb-ac84-11edff64ffac,0
Time to First Copy,9EC4077A-CBB0-4113-A55E-31D5242BA616,0
Time to First Copy,FF21627A-009F-4BCE-BA60-89BE13516257,0
Time to First Copy,1E39C6F2-2E2F-40B5-9674-700DBCB94006,0
Time to First Copy,3C76BCB2-83C6-4840-BA7E-798108D4C8AA,0
Time to First Copy,D41E9213-0E5F-4528-A79C-08AADB31AD0A,0
Time to First Copy,eb440877-cf70-48f3-839c-42f84b562852,0
Time to First Copy,B3288A93-F486-4266-9878-0D6DF2A2A784,0
Time to First Copy,0AE041C8-EC0F-4132-9513-66437AA5484E,0
Time to First Copy,98DD2A31-C2C7-47EC-94DA-1C4210ACF8D5,0
Time to First Copy,1923A852-753A-4C3C-9169-FCF5B8EF3F3E,0
Time to First Copy,4B1F3E96-7A99-40A9-90BB-7FE2AF81A6A4,0
Time to First Copy,6dcf1499-39bc-4120-8af0-da8ddf0d25f4,0
Time to First Copy,10A4FE3C-C0B9-4957-9843-D375F9E27C2E,0
Time to First Copy,0E893120-1473-4438-9587-569359B083A4,0
Time to First Copy,56608334-356D-4F30-887A-8D07B0B5CD6A,0
Time to First Copy,9f9796e8-8317-4faa-8e57-c048ef5ddaa2,0
Time to First Copy,3DF53368-1FF5-4724-9DD4-575002BC01D1,0
Time to First Copy,B50C96CF-E97D-4272-AFCB-2A310E4D324E,0
Time to First Copy,201C7A2F-62C7-450B-BCA0-E423888D3D56,0
Time to First Copy,628F2EEA-F0B3-4D4B-AD30-C84909F10797,0
Time to First Copy,AAF9FFC1-2DC0-47CB-90F8-A46546F351F1,0
Time to First Copy,611F144F-17BB-4D2D-8AB0-EBFC7CDEFC45,0
Time to First Copy,887405C0-2830-4DC7-9ECF-CA37855382B5,0
Time to First Copy,dbc9cbf8-4fd3-4e82-a4dc-3a9959c8bc03,0
Time to First Copy,F5CDCF42-A273-4361-AA88-14835D8DE52F,0
Time to First Copy,6DF3BED2-C30F-4F78-BC6C-61BF29CB787A,0
Time to First Copy,C7481FD9-F6E2-40DB-94F2-136883D1EA76,0
Time to First Copy,542919289382510592,0
Time to First Copy,39D1FDAC-557C-4E69-B392-F4FB29605AD1,0
Time to First Copy,990F7B5D-3088-4371-B5BB-F465F83F2360,0
Time to First Copy,1BE2F3F1-C518-4B18-A388-CAC1597F69B7,0
Time to First Copy,C91D5415-1AD2-4837-A4D6-C063C57716D0,0
Time to First Copy,7272CBCD-1DE2-43B5-A8B8-DB8A773B988D,0
Time to First Copy,c236f076-4146-4535-ad90-bb93af070854,0
Time to First Copy,22B1B654-333A-4672-B6F7-EA6CC10E5362,0
Time to First Copy,ED6A9CF4-B9FE-4725-9B87-4E732ABC600F,0
Time to First Copy,114bf661-41ec-485e-b2ca-2f749ea31474,0
Time to First Copy,9C2386CE-D64F-49D0-A1ED-57A12E8BCA40,0
Time to First Copy,537263142177882112,0
Time to First Copy,C7C8351A-FB09-44DB-9AAF-7F6A06B7AA7F,0
Time to First Copy,FFE77878-9418-4CC7-AEF0-4855AEE7D111,0
Time to First Copy,6692A792-0E9B-47D7-91CC-8291CCD1764D,0
Time to First Copy,A0E539B1-5BDB-47BA-A664-3A56D9A606C6,0
Time to First Copy,86e2ebaf-ea77-44f9-802b-c977c11af134,0
Time to First Copy,F505016D-CDDC-4A32-819A-C777D02A022F,0
Time to First Copy,9BC9A3CF-5F92-426B-9B06-854245554047,0
Time to First Copy,DE7D4129-E5AD-40FE-9DA5-AF05B447D7E1,0
Time to First Copy,543093006062063616,0
Time to First Copy,1e79c5b1-5524-413e-85f1-cfb10c6d8a9f,0
Time to First Copy,728948B6-7424-4425-B4A5-71D686D01106,0
Time to First Copy,C284CE63-1C00-4F95-8EF4-42378CB3232B,0
Time to First Copy,9EAD92AE-637A-4ECB-86C1-AFD5649671CA,0
Time to First Copy,B388FEB7-DF6D-4A32-A66A-BD0ED6EC2AA9,0
Time to First Copy,3026AC99-738D-49E2-88C4-579B936960FF,0
Time to First Copy,1c469183-1348-4af7-9ec9-8618cfbbd957,0
Time to First Copy,D87CC166-0142-4DDF-817A-263B8F327F39,0
Time to First Copy,C92F3003-5F0E-491A-BEB2-BC7D4068DF56,0
Time to First Copy,f5c1c2e8-b3f7-4d00-a3e9-423d34efcac4,0
Time to First Copy,8CF73249-4315-4047-A584-0F556F7F7E16,0
Time to First Copy,359C7DFA-35AC-4158-B8FB-5261A6182D05,0
Time to First Copy,542977931628253184,0
Time to First Copy,543209523973984256,0
Time to First Copy,6b8ae6c5-437f-4a4d-bbea-7d8edca0e73e,0
Time to First Copy,c08624fc-15a9-4cee-a2f9-bb5356590d04,0
Time to First Copy,12F20B78-9CF9-4E75-83E1-41F859C50ACD,0
Time to First Copy,4EBDF728-3CD8-4E6B-B530-FEFE90A42F64,0
Time to First Copy,F9598F2C-E629-4E21-BEF4-48AA1AB90A8D,0
Time to First Copy,42B31226-D2B1-4F13-847C-CE83D67CDEF3,0
Time to First Copy,194A8FF6-D292-46B2-9B6D-4BA84677AA4D,0
Time to First Copy,D733B951-A7BE-48A5-B3E7-99CEE2A0CCFF,0
Time to First Copy,217F37F4-0B56-47BC-96BA-37E7E94D9CDF,0
Time to First Copy,1521D6CD-0A70-4DCD-985C-C7E0D2F926EA,0
Time to First Copy,4bbd7e3d-da7a-4495-a3ff-ac17a11f3ac8,0
Time to First Copy,7fd7b6d0-c375-4b35-8383-aab8fab9b5ff,0
Time to First Copy,7F98C43D-7418-43F6-8A45-AD0866DFDC2D,0
Time to First Copy,E29EB5A0-E7CC-4F33-9E85-6E46139B8878,0
Time to First Copy,5DECD091-A65C-4A8D-89B4-8368FD30C120,0
Time to First Copy,1C9C8F73-F12D-482A-A3CC-EA51A91EB806,0
Time to First Copy,6E4E104B-360D-450E-A510-C64D0647B1FA,0
Time to First Copy,245FB6FA-55AA-4F46-86EB-08C4F73EE8C4,0
Time to First Copy,1F2E8BDC-1E25-452C-9425-088F93145815,0
Time to First Copy,DB4D8422-882D-45A1-8202-3A5F83616F84,0
Time to First Copy,1C5DCF08-5D1C-4FF2-A937-7C2C8F2F52E9,0
Time to First Copy,CCABA6EC-B4AE-4D8B-B919-75B27B13FD1D,0
Time to First Copy,CF0D1EB6-86DF-4901-8C0C-9B888AF345C2,0
Time to First Copy,7340E951-EAB3-470B-8FE6-6E8450C52B90,0
Time to First Copy,487865C2-4803-4A97-8502-E87BA84FFDA0,0
Time to First Copy,8757268F-1DA7-4A91-91DF-B326F67C5617,0
Time to First Copy,3069D7E4-50F0-4CBD-9F22-DA7FBF72FBAF,0
Time to First Copy,2C7561ED-8339-4A96-98AD-EEE49EA30EBF,0
Time to First Copy,6A4F8AC9-9F5E-4C60-B308-F5BE2F4E7307,0
Time to First Copy,F4997062-32F0-4CD3-8DBD-678777A4D23A,0
Time to First Copy,43263C74-C0FD-404F-9EBB-EBA1CB8BCD1D,0
Time to First Copy,FF330DA7-08F2-4055-A264-DF67B34E5FAD,0
Time to First Copy,2053D1B0-0E55-4EF9-8296-E1CD49377AAB,0
Time to First Copy,4c92beb8-7a59-4722-8c3f-48a7d58735cf,0
Time to First Copy,543236345147166720,0
Time to First Copy,3356C235-CC11-4CC1-B0C5-14364AF2B19C,0
Time to First Copy,7a71ced1-bb71-468b-926d-6e457edfca3f,0
Time to First Copy,EE975AED-E9A3-4011-8546-1110182A7566,0
Time to First Copy,30C4C498-019F-449E-A2AD-1F1D9D1F8EF6,0
Time to First Copy,6fc8708f-bf2d-4ed3-aa47-8e23aced8103,0
Time to First Copy,9EEBAA3C-4424-4A4A-B5C8-FD1AEA0F42A4,0
Time to First Copy,eb9435d5-58a1-407e-904e-9fe8b06496c5,0
Time to First Copy,c5edd247-d64f-421a-8c3d-34526fdf4a5c,0
Time to First Copy,D75E59CF-7018-48FA-BC10-01F6E92C5150,0
Time to First Copy,0ca0c6a6-99d8-4966-b675-65b83bea000b,0
Time to First Copy,67A873E3-89B7-4513-8B52-4AB449CB298F,0
Time to First Copy,E38C2F8C-1812-4EFF-A970-89493EF66C78,0
Time to First Copy,505612E6-0DA3-4562-890F-4AFE0295AA66,0
Time to First Copy,90391CDB-2708-4442-8142-8C9CA598A6D1,0
Time to First Copy,E2AC9559-D5A9-48A4-B950-DBAE8E9F1830,0
Time to First Copy,9f01fa6c-067a-4386-908a-78fdfc09e701,0
Time to First Copy,543200007039488000,0
Time to First Copy,6B795249-9B52-4746-8486-897C68EF41E1,0
Time to First Copy,8739D06F-5C9F-43E0-A245-F5526CC4DDE8,0
Time to First Copy,0c50a518-ac83-4ab3-962d-6d1768c75652,0
Time to First Copy,8cb5d77e-330e-478f-9b45-75f6d0c9b1d8,0
Time to First Copy,16146A55-D4EA-48F7-A24C-76845BE3ADE5,0
Time to First Copy,288e02aa-ab3f-46ea-95c0-9ec6f1fd6db4,0
Time to First Copy,0A0B66C2-470A-4F94-86D2-D9C0FC6EC469,0
Time to First Copy,0569CEB4-826A-4566-90D6-4BC1F54ACDA2,0
Time to First Copy,F546FD95-EA12-41B3-845C-38E5819FAE26,0
Time to First Copy,714C436E-A25E-4E2E-B7F3-D68A5DD060C9,0
Time to First Copy,a201f4bd-3736-4fd4-b2ad-60f46023d3a1,0
Time to First Copy,F9906B71-AC45-4F1F-9231-6F56D61716A7,0
Time to First Copy,F5A006E6-CC33-4626-97A4-BD34DF59A72F,0
Time to First Copy,b6c2ea5d-6ea3-405a-b89d-c1aa5dde788f,0
Time to First Copy,F5F095E4-29EC-4381-A1AC-7B9A78832116,0
Time to First Copy,7FBA79CC-13AC-4C32-B682-1933204026D4,0
Time to First Copy,8E9D825A-7584-4AFA-A4E7-FB857F16F7D3,0
Time to First Copy,543206444688351232,0
Time to First Copy,5e479fb1-eedf-42a6-a222-d1da67bba960,0
Time to First Copy,EFA307F5-E76F-4191-8A43-71C6715A9632,0
Time to First Copy,CD1AF33B-25C6-463C-8CF5-7D9F38F066D8,0
Time to First Copy,c957f0bc-7a11-426b-ad98-ebe8c89b4147,0
Time to First Copy,ab0878f6-418c-47ce-91d9-1d6e5e3118c2,0
Time to First Copy,9C0EF53D-17E1-4D5E-AD5B-51A2CA92BC17,0
Time to First Copy,7df63d52-6dd5-4137-ac64-2da7ee9d5c21,0
Time to First Copy,543170845889667072,0
Time to First Copy,B7256FC6-3BB0-4146-AA11-A7A63F0FEA2E,0
Time to First Copy,9ABA888C-A371-4AC6-B498-CD2391ED5A64,0
Time to First Copy,543145339857281024,0
Time to First Copy,dfd04a20-3b25-4b08-a561-c4aa42e4cc5c,0
Time to First Copy,56C40ECF-C743-4602-8F83-DFADDD00B257,0
Time to First Copy,4370c0d2-bd58-48e6-b7ad-d80aecac186f,0
Time to First Copy,8EEF21AE-ECC4-49EF-9714-08F354926903,0
Time to First Copy,04345390-1fe4-4f26-8044-d5628a095b59,0
Time to First Copy,782F3A31-086A-4144-B516-AC1EB4F2E488,0
Time to First Copy,a0e54d5d-c335-47f2-b03a-0b1485f11855,0
Time to First Copy,E58BD836-95F1-426C-93EE-D761C3307269,0
Time to First Copy,3A355F93-8A48-403D-AAB4-FF9AC6B49FE8,0
Time to First Copy,3d8f57a5-eeee-4b46-8607-1b8a2f51ba9c,0
Time to First Copy,78792E5C-7A59-4440-8A79-CDCA03470CF6,0
Time to First Copy,F1C51756-79AE-4204-AE90-BF7DD5440EA6,0
Time to First Copy,0E7B763B-3980-43F4-B54C-F5225F61E04F,0
Time to First Copy,63CBF817-5366-4AF3-9671-CCDE790C054A,0
Time to First Copy,44BEA182-511E-416F-9661-FDDDC654C005,0
Time to First Copy,afed217f-7f94-42ce-ba6d-362b519f28f2,0
Time to First Copy,D1154BC9-6CBD-4256-B099-2CABF97BED29,0
Time to First Copy,7d978c9a-0492-4fb8-993d-628b3ee5ce25,0
Time to First Copy,F5B69813-A07B-4396-8B58-414C1DFCB8F3,0
Time to First Copy,543252426947563520,0
Time to First Copy,33C581E4-9F81-4941-BEEB-378BB3432A7B,0
Time to First Copy,543112482749292544,0
Time to First Copy,5534CE78-861B-4CCE-A813-9B434C487DC0,0
Time to First Copy,b037604e-66ed-4d92-a424-bbe0b18a9901,0
Time to First Copy,a8865ef1-91ba-442c-95e4-092f7450936a,0
Time to First Copy,fb859520-5482-4bd6-8271-3fbd73b0228c,0
Time to First Copy,65E672A2-C36C-4A54-B75D-4C2F9E18DB4B,0
Time to First Copy,FE0A08A1-21DF-4F5B-98D4-89C979F42E47,0
Time to First Copy,f4fe861b-66f8-4f8c-8b8f-230d18496365,0
Time to First Copy,3cd91c3f-514d-4bb8-b2f5-047ea76aacb7,0
Time to First Copy,0D2054FD-4289-4F54-B1FB-548B448C04C7,0
Time to First Copy,4E242D29-6C8D-4C43-8E1C-2D2B92E3F8CA,0
Time to First Copy,179F30BD-7D2B-4508-97B7-D1FA2EC05D89,0
Time to First Copy,A963CF32-7BF6-4A96-8D74-0A30D8B72EB8,0
Time to First Copy,47855901-03F2-4307-A6CC-BD53683E9C66,0
Time to First Copy,459b8a97-a835-47cf-9e62-5aae12fb175f,0
Time to First Copy,b8121a06-ade8-47d1-800d-db09d57d83b2,0
Time to First Copy,9D86646C-B916-4D44-8E79-C0992F8586E6,0
Time to First Copy,BA517B93-B339-4030-B430-B3E991ABE45E,0
Time to First Copy,7D55DEA5-5AE1-4E13-8A01-5580FCB2E7B8,0
Time to First Copy,0912A7A8-E5CB-4B69-9830-BC06761B48FD,0
Time to First Copy,A879C0B2-D5C5-435E-AEA4-83021BC17E77,0
Time to First Copy,6F8CF50D-559E-4E1F-88F0-6459AB2C1513,0
Time to First Copy,B5C92F60-4B32-4091-963B-AE1EA9D54435,0
Time to First Copy,6B279BF4-AFD5-4AB8-ACE9-FFD34A7523CF,0
Time to First Copy,8115020F-E843-4FD2-9673-859336F47521,0
Time to First Copy,826A8FB6-96D6-412F-84B1-A78553E30A41,0
Time to First Copy,EA9DE6E3-3FB4-4FEA-942F-DCDF11F15D13,0
Time to First Copy,f4debc0a-a980-44f8-84f4-33906d775354,0
Time to First Copy,819090a4-4b99-453c-b062-800e1561a6cf,0
Time to First Copy,ED051F8B-D520-40DB-A5EC-E8BBAB26A370,0
Time to First Copy,D466339F-A991-4424-9178-50A4A6E17D4A,0
Time to First Copy,B966C756-6398-4918-A1E2-CB6747B5A9C8,0
Time to First Copy,68bfc33b-8e28-411c-a8e3-2605ef9fc9e7,0
Time to First Copy,499eaffa-535f-400d-8022-0ab8469a7179,0
Time to First Copy,ADBFF50F-48E1-4296-B268-B762F45B3289,0
Time to First Copy,4468d3ff-1aed-4953-b17f-c7d13dded8f5,0
Time to First Copy,6EE4650E-7151-4AE4-B82B-56D216FA3EB1,0
Time to First Copy,56825EEF-52A4-4BA7-8835-6D95810F8F7A,0
Time to First Copy,F5B0B67F-CDAB-494F-A103-F3038AB413A7,0
Time to First Copy,2C14A761-20A6-44AC-90C2-7FDCAC451519,0
Time to First Copy,72399A3B-74F8-4258-B3A6-C4199D688937,0
Time to First Copy,860bcb9a-ec79-4340-ad81-aa8faa8da6a2,0
Time to First Copy,84F64BA3-0558-4AC8-BE14-A5A4B55A23A7,0
Time to First Copy,E513B038-D0E6-4469-B154-4115D54423F3,0
Time to First Copy,21FC4A14-36E7-4A0E-9358-82372181609E,0
Time to First Copy,12E3050F-35AD-485F-AA8D-42F3154933CA,0
Time to First Copy,f7a0a0bd-666d-4379-bd0f-9a8f03dd58e4,0
Time to First Copy,D3029D28-9DBA-4CB3-B615-7CA7F5B31D04,0
Time to First Copy,4A8AF73D-D455-401D-97E1-0F5519D6ACAE,0
Time to First Copy,27F263EA-B0B7-4502-AF49-0139DEBE422D,0
Time to First Copy,543511036085018624,0
Time to First Copy,8414A058-F633-4CAF-9007-0D8B909F0F7B,0
Time to First Copy,8C3BFABF-288C-4E12-8123-94D24B4111C0,0
Time to First Copy,543517683813191680,0
Time to First Copy,B5414670-425A-42D0-86A8-0E4E0258BE64,0
Time to First Copy,6B1EFFD7-7332-4A39-9280-DD1490F5FBFA,0
Time to First Copy,E69A8B23-8B8F-44F9-8D81-6AB73C4B5478,0
Time to First Copy,781D9D1A-C2CB-466A-8403-DD537A61FF63,0
Time to First Copy,415265715471990784,0
Time to First Copy,1A07B47D-5707-459E-BC76-141418079D21,0
Time to First Copy,A7340EC7-35A7-42A8-B9D8-93F68816BDD0,0
Time to First Copy,46CE6647-0D04-46CC-A275-B42473268D7A,0
Time to First Copy,1A563D47-7512-4414-B21F-3A16652B50E5,0
Time to First Copy,9C6FF099-EAC0-477B-B965-03B8F1141A36,0
Time to First Copy,04553BFA-F60E-4AD6-9C4B-BEAB00586FE5,0
Time to First Copy,FCC6F67E-50E4-4108-BB1C-FEE7FCEB4F53,0
Time to First Copy,FD53529C-29B9-494B-B732-96442B6A58C4,0
Time to First Copy,543519876406579200,0
Time to First Copy,D6B1D1DE-C806-4B02-B5DE-BE5FC967AB31,0
Time to First Copy,6DAA9264-8650-4229-B6BC-2BE5EB6B4AFA,0
Time to First Copy,5EFB8475-349D-49BD-B594-69F5D1782748,0
Time to First Copy,8ef31db7-69fe-4789-a26a-4c73b4c60b22,0
Time to First Copy,153B07DD-9FF6-4F12-B678-6FF1F03F902F,0
Time to First Copy,DC3A51A1-F316-4911-9BD9-89D628CFD4FD,0
Time to First Copy,7803414B-595F-4330-99A1-6D658710BB56,0
Time to First Copy,543605860263927808,0
Time to First Copy,3DE5C1BF-8386-455D-90BA-E6E41A7DEEF6,0
Time to First Copy,E38DF8D9-95A3-49DB-9EE7-3CACACE36DD7,0
Time to First Copy,078CC92E-1405-45BE-8299-F8D6FD96C271,0
Time to First Copy,f8bf338e-b235-49f0-b2fc-020c04b86149,0
Time to First Copy,56F334EF-F634-428D-821F-7CAFF660FE76,0
Time to First Copy,1462c089-3dd0-4fb2-b85b-9a86627908eb,0
Time to First Copy,6d6de0d6-8dbb-4ad4-ad18-cc6ca4eaa7d3,0
Time to First Copy,514911230803922944,0
Time to First Copy,7097040d-d36b-420b-b45f-d4ccc277dab8,0
Time to First Copy,E15831EF-B440-4786-AE7A-055D5F53CDE7,0
Time to First Copy,82F748FE-1512-4509-B124-80C77D1B26C0,0
Time to First Copy,65FE377F-55A9-4AC6-8486-728F52BC6F89,0
Time to First Copy,8FC48C81-9A01-4A6C-AB2F-03FBB152DCCD,0
Time to First Copy,D5FF4241-85C4-4D2F-8509-875AE85E302C,0
Time to First Copy,43BFA7D2-E7E2-47EE-AB82-D0D3EF79C4FD,0
Time to First Copy,D3E47D4B-0E83-44C4-A330-762E8E670AAB,0
Time to First Copy,22e88859-db8d-4b16-918a-f2abe7b2c87d,0
Time to First Copy,dd46d832-81df-47e1-9b18-c9d765a0a181,0
Time to First Copy,86C785A1-61C5-4D3D-ADDF-D76AAC4DAE60,0
Time to First Copy,4C70591E-83A3-4DCF-ACB8-234BF92B2212,0
Time to First Copy,9F465E8D-FE7C-4199-A204-E01659B2A347,0
Time to First Copy,511772B5-E81D-4D36-A832-E14A40210403,0
Time to First Copy,1a48dacc-173f-430a-98b0-3dbffdd79d23,0
Time to First Copy,0882E5AD-080E-41B1-9D34-870780D2E533,0
Time to First Copy,D0A375E9-143A-442E-B28D-0AB106B0A308,0
Time to First Copy,15F26A02-B2E3-4133-AFAC-D28E8A0B4D3C,0
Time to First Copy,543621708399648768,0
Time to First Copy,487095F7-818B-4BB0-A6C8-4638D5FD6007,0
Time to First Copy,A21599E3-4677-420E-97DD-BD1DCF2D48AA,0
Time to First Copy,CAE18982-F087-4125-AD9E-4C5E05A90C51,0
Time to First Copy,543467912071618560,0
Time to First Copy,22CEFB2C-6D4A-4F9C-AB4C-8DF6B6550413,0
Time to First Copy,d1f939c9-99c6-4fa8-ad32-c55af1eb3c88,0
Time to First Copy,543436693971406848,0
Time to First Copy,C0854493-2FFC-4A41-941B-88955E558BBC,0
Time to First Copy,79A13B04-BBC7-40E3-9A9C-8F96B4FA91ED,0
Time to First Copy,25A1ABBB-EFAB-473F-B264-26C6C5C766B4,0
Time to First Copy,1A580E61-A21A-44E3-B07A-E81BA14FEB75,0
Time to First Copy,426420462272147456,0
Time to First Copy,e4eff657-d29a-41c8-bd53-ca712ec02d25,0
Time to First Copy,1100B2D7-DC44-4887-BB19-366885B2A1F0,0
Time to First Copy,543512654796558336,0
Time to First Copy,A825E5B3-7EF9-4A07-9145-1FD4246B0D5C,0
Time to First Copy,24994E97-B8E4-4647-862E-D2050FB8EF51,0
Time to First Copy,DFB627AC-35C2-4E6D-BEF9-8D9D7F4CF3C7,0
Time to First Copy,B563967B-06D2-4CCE-9D76-4683322EE45E,0
Time to First Copy,60AF6AA1-6DB9-49D3-93AA-E125B37D347F,0
Time to First Copy,0f5b34a2-cebb-4a3d-9f16-2bb4adfba514,0
Time to First Copy,CFA8B197-DA90-4361-AFD0-CC47F5B25AF7,0
Time to First Copy,843DF368-B7D9-4698-8F65-70CD9C513905,0
Time to First Copy,97E52440-86D0-46DF-BA5D-764DA2904A7D,0
Time to First Copy,6A143AB6-0243-4BBF-8871-484B2DB90F9B,0
Time to First Copy,543500606062727168,0
Time to First Copy,c02a7c14-8832-4b0b-83d0-e3f5aa74d69a,0
Time to First Copy,9DB84CF6-41A8-41D0-B9C8-7D4BB01A7220,0
Time to First Copy,543503706853351424,0
Time to First Copy,A55127EC-EC46-4368-9301-B10AD9BDF7BC,0
Time to First Copy,59C9A694-ABE1-4390-8F3B-3B93916FC7CD,0
Time to First Copy,CC44D1E0-6BDF-4A3B-BED9-64C174F508CE,0
Time to First Copy,543556836680536064,0
Time to First Copy,543513903680331776,0
Time to First Copy,453e7e09-2706-4677-a67f-0ef1f91656c0,0
Time to First Copy,EED560CF-6161-4594-8D96-C14E5A35B45E,0
Time to First Copy,626288A5-2E4C-4E1A-8537-E7AE26E19D14,0
Time to First Copy,1CE3FD69-A311-4197-BEA3-40CA9E8D9377,0
