Funnel,$distinct_id,Time to Linked Bank
Time to Linked Bank,$device:DD7BA01C-C305-4CFC-9CF3-C4D8D89D4836,
Time to Linked Bank,$device:ADA38698-0EDA-4623-91E8-3DBC1767E5AA,4.073043981481481
Time to Linked Bank,$device:F522554E-D4D6-46E0-8B71-C3535308D7E1,
Time to Linked Bank,$device:730F6669-268B-48E5-9EE7-734860F88F0F,
Time to Linked Bank,$device:4ef79245-45e2-45d0-974e-5e23632edf43,
Time to Linked Bank,$device:3895F8E8-7AC9-4325-8C9D-E4AEDC5348BB,
Time to Linked Bank,$device:1459958C-4C39-47B9-B13D-949CE82E8BC6,
Time to Linked Bank,$device:017B6964-9708-4ED8-8DC2-F0B7C8B80D03,
Time to Linked Bank,$device:50ab6246-d928-42f7-b4cd-84c99e1c4c87,
Time to Linked Bank,$device:EDFDEAC9-496B-43A7-89A0-01AF87D54F30,
Time to Linked Bank,$device:188BA001-A1C1-4F6A-A6FC-FF3AD244C384,
Time to Linked Bank,$device:50022BCF-00B5-4C46-851F-5B71DB25D53F,
Time to Linked Bank,$device:64207DD4-2ED0-477C-B1F4-0D9FC84ACC4C,
Time to Linked Bank,$device:f854e7e5-dc42-4848-a9dc-c3d4e8ca9027,
Time to Linked Bank,$device:9f0940f2-2e84-4961-b9ee-a8a1849cca62,
Time to Linked Bank,$device:2a17ef67-6cfe-4454-bf0b-19e33eaafe97,
Time to Linked Bank,$device:AC5C69D6-E5A7-4A04-80FA-E36D163CA820,
Time to Linked Bank,$device:9c1be7bb-0eb9-458f-bc31-4f1eecfd1f5b,
Time to Linked Bank,$device:52502171-4F55-492D-B4F6-0F2D976A437C,0.004953703703703704
Time to Linked Bank,541300621852684288,
Time to Linked Bank,$device:13AAB30D-CE57-4557-8195-95B2691F36F0,
Time to Linked Bank,$device:c214cc24-7ada-4e70-a322-b17dfc985e89,
Time to Linked Bank,$device:44B8768A-EF52-4BB0-BF9F-E92E60F1D5D3,
Time to Linked Bank,$device:A0F493AB-2F46-4894-A57B-8FD51BC5AD40,
Time to Linked Bank,$device:A69FC649-AE0A-48D7-A577-7AF4F365DE2C,
Time to Linked Bank,$device:418ef805-5620-447a-bf7b-ebf639f92e1e,
Time to Linked Bank,$device:B9BF15E5-C706-47B5-BCEA-8456D4326264,
Time to Linked Bank,$device:6296921F-187B-4739-9070-D1209C6A04B9,
Time to Linked Bank,$device:76788782-F3B1-4153-B4E6-745328B6C92D,
Time to Linked Bank,$device:CEE35AE3-56B6-46F6-8D27-B80B5C0D6AC1,
Time to Linked Bank,$device:d58e646e-8676-4bd8-b6ad-05e4315a672c,0.02712962962962963
Time to Linked Bank,541282040696201216,
Time to Linked Bank,$device:701bfdc5-5c44-40b4-8070-075ed7045459,
Time to Linked Bank,$device:5B2AF6F1-053B-4A5F-A2E9-60B029D27318,
Time to Linked Bank,$device:6C9C2BA3-1084-45EC-862D-BF09A6DD1537,
Time to Linked Bank,$device:FF545B21-6DA1-434E-85EB-45E4B584DFE4,
Time to Linked Bank,$device:565611CD-48AD-4AF7-BF78-391A4F8B1114,
Time to Linked Bank,$device:63826403-b941-4602-af2d-1734493da887,
Time to Linked Bank,$device:47bdc1f9-d320-48ab-a9f2-913ace1443de,
Time to Linked Bank,$device:073FC5C6-453D-4238-A6EB-EEA16EB3246A,
Time to Linked Bank,$device:DEDA711C-47EF-45AA-9B7E-9453DE0786F3,
Time to Linked Bank,$device:235DD622-BDB7-49B4-BCAC-3FCDE7BF22C8,
Time to Linked Bank,539850682174201856,
Time to Linked Bank,$device:71251730-D4FC-449D-AB7D-FD426EEFEC68,
Time to Linked Bank,$device:308500F3-59D0-4FC9-B09A-F5EA4676C8B2,
Time to Linked Bank,$device:F9B66A7D-B3FA-44BB-BF3A-49571FCAFF11,
Time to Linked Bank,$device:7e0c96b0-68c6-41a3-abc7-ce6b17c387a4,
Time to Linked Bank,$device:F2E05EEA-4DD0-4177-A7FC-B7A8D503CCC7,
Time to Linked Bank,$device:1F330E2C-B7A6-4047-B33E-4738D3EACBAD,
Time to Linked Bank,$device:21471264-94BA-4358-AA2B-FB128EF9236E,
Time to Linked Bank,$device:17CDB759-4042-4DBE-A210-B09CEEDA4AD9,
Time to Linked Bank,$device:79af9bc5-72b8-4142-9a4d-52d81e8bfaae,
Time to Linked Bank,$device:645EE5CB-4F81-40AC-A098-5735134A4E00,
Time to Linked Bank,$device:176B1A13-BCAD-40E7-A75F-7505B78051C5,
Time to Linked Bank,$device:FE89CDA7-CE13-46E1-B58A-B858AAE90309,
Time to Linked Bank,$device:6083E4CE-BFF7-4967-B3CB-4395E82D8030,0.003125
Time to Linked Bank,$device:C9010BEE-1FC4-4CAD-A79C-FEA967E7C8B3,
Time to Linked Bank,$device:ED8363A2-44E6-4313-90CB-986D04CE6ADA,
Time to Linked Bank,$device:210C92EB-B724-4765-9338-5D24D062B20D,
Time to Linked Bank,$device:11E3F038-7734-4FC3-B8C3-243BA42C0F59,
Time to Linked Bank,$device:E21931E1-1C08-4720-8EF6-737162A5779B,
Time to Linked Bank,$device:59A71D5D-235C-44BD-A1D5-B3361E4A88A7,
Time to Linked Bank,$device:24E4FD8A-6E37-4C95-AA57-3035506C0145,
Time to Linked Bank,$device:9B67EB4C-5858-4332-9FFF-306FA33FDE55,0.0052199074074074075
Time to Linked Bank,$device:A587C001-8415-42A5-9AC8-6F543D5176F5,
Time to Linked Bank,$device:540929D1-4243-4503-BD32-C99EE524179E,
Time to Linked Bank,$device:206909DE-D555-409F-A74B-DBC9E436D752,
Time to Linked Bank,$device:16407182-4a27-4b0e-b942-afe528882e71,
Time to Linked Bank,$device:f41a20ac-c276-4228-bf2d-3d6f850211bb,
Time to Linked Bank,$device:68644CBF-2326-4F4E-8F4A-305117ED131C,
Time to Linked Bank,$device:1a65cd4d-f6c5-4c55-8918-d065d4c20c28,0.003587962962962963
Time to Linked Bank,$device:0D67F96C-9772-473E-ADDB-77163DF0F799,
Time to Linked Bank,541291458523488256,
Time to Linked Bank,$device:705cd8ab-511a-4c86-9c58-cd37d92616a0,6.0660185185185185
Time to Linked Bank,$device:4765EAF1-07DA-4E7B-AE7E-59110DCD1C56,
Time to Linked Bank,$device:FAEB47F6-0609-482A-A457-02F4ADC3360B,
Time to Linked Bank,$device:BD047646-CC22-4735-8B17-7AF31B8C2C2E,
Time to Linked Bank,$device:BBC0A779-B4B1-489C-9530-0727632F30D0,
Time to Linked Bank,538310218034724864,
Time to Linked Bank,$device:4170FF3A-F2F1-49AA-B33E-22BD8E19A2D9,
Time to Linked Bank,$device:A55EFF67-6B18-4F0A-BCEA-C56F9290A968,
Time to Linked Bank,541302796020494336,
Time to Linked Bank,$device:269FB728-FF33-4DC8-A120-92EBCAB3D343,
Time to Linked Bank,541290284214530048,
Time to Linked Bank,$device:89F10F8E-54F3-4B59-9981-ED91A808105F,
Time to Linked Bank,$device:bddc3eed-7fe2-4c25-a635-5e715f110bb5,
Time to Linked Bank,$device:38117D62-BD51-404F-94B2-C69B92C81E58,
Time to Linked Bank,$device:E6A5BAB8-6991-42E6-A854-3F841F5DE479,
Time to Linked Bank,$device:6DB21301-6335-46D3-8B8E-80544680E98B,
Time to Linked Bank,$device:05D34B2D-8997-4A6E-8B6D-A4E43C86A36E,
Time to Linked Bank,$device:BEA4EC65-7333-47F4-9117-51BBAF14D573,
Time to Linked Bank,$device:CA5A0086-5795-42F5-8F72-69B92EB17370,
Time to Linked Bank,$device:31EF56DF-2E3B-4A13-A6B4-2072DDDD2F70,
Time to Linked Bank,$device:FF47B813-67ED-453E-8083-7D787B8E7424,
Time to Linked Bank,$device:f4f2d7ee-6c7a-4b74-a101-c11822647492,
Time to Linked Bank,$device:132CDB2E-534A-4361-913F-11A544A2E431,
Time to Linked Bank,$device:6E5FFAF6-D7F4-4F49-9D08-3354A9585666,
Time to Linked Bank,$device:9C05050C-D882-48A3-859C-829E26FEA036,
Time to Linked Bank,$device:E91D64DE-9F8A-414B-BD90-FFC85EC0CD7B,
Time to Linked Bank,$device:8E28DA35-79BF-4EDF-9EBF-DF8553192E64,
Time to Linked Bank,$device:882b3160-d4aa-46f4-b329-c7ff7baea997,
Time to Linked Bank,$device:B159C32C-15CA-47F5-A13E-C3F6FD343FC4,
Time to Linked Bank,$device:09D17D32-9346-4170-A90B-284BC85E5E29,
Time to Linked Bank,$device:A46C7684-1F7E-4E4A-AB77-28E616DAC8CE,
Time to Linked Bank,427935261350121472,
Time to Linked Bank,$device:268516B3-2172-4595-A971-48847AD08CE5,
Time to Linked Bank,$device:B3056F69-C5EA-451F-8397-0A5E17612B50,0.06104166666666667
Time to Linked Bank,$device:6CE7AAF3-1912-4F50-BDAF-4EED16CF082F,
Time to Linked Bank,$device:7dbec13c-ee8a-4cff-8844-350616136825,
Time to Linked Bank,$device:80A573D2-A33E-4937-B341-B3CEE8AF216E,
Time to Linked Bank,$device:01A8E5E7-42B2-4198-97EF-831A22733DED,
Time to Linked Bank,$device:B10648B2-A537-49AE-BCF7-3AFAC569F901,
Time to Linked Bank,541251129573302272,
Time to Linked Bank,$device:8F287D51-92C5-4B7A-8F2F-B4244C16A165,1.025763888888889
Time to Linked Bank,$device:14E3E7E7-2FBD-4EEB-9013-00E189C0EEB3,
Time to Linked Bank,$device:D16D1001-B364-4C17-8736-11CD3712D3B4,
Time to Linked Bank,$device:590CC856-CDED-45F3-AB12-B6B45607AC11,
Time to Linked Bank,$device:DB21D7C3-FEB7-4A7D-B1E5-106BD7661181,
Time to Linked Bank,$device:1D109001-81D1-4F85-981F-E037D53CDD1A,0.9046643518518519
Time to Linked Bank,$device:513FF735-309A-4441-A60A-088CAE854261,
Time to Linked Bank,$device:C47E53B8-BB4B-42BD-B11D-C905598B7AF2,
Time to Linked Bank,541391027550740480,
Time to Linked Bank,$device:a30a321c-b6c2-4ada-9efb-9341db02681c,
Time to Linked Bank,$device:82D4E4BE-8D0E-4586-95E0-084A2EBC99FA,
Time to Linked Bank,$device:9A6A7907-BD63-4586-804A-A90F00A41D6A,
Time to Linked Bank,$device:759EE68B-BFED-4D7F-B5F7-7AFCB203C22E,
Time to Linked Bank,$device:481FA876-189E-4912-8F0E-898CA67176D9,
Time to Linked Bank,$device:c5e5c81a-fb4c-4af9-a11a-049b6eaaa87f,
Time to Linked Bank,$device:24DD1201-4705-4186-BD91-4A1995A71BC6,1.6711574074074074
Time to Linked Bank,$device:9F5232A3-A961-4364-B25C-5F599D741EA3,
Time to Linked Bank,$device:2F37D69F-D5A8-4A7A-A38D-25C23C7759A7,
Time to Linked Bank,$device:A4434EA4-2BB3-4766-9B51-560114C29AEF,
Time to Linked Bank,$device:FB2D593E-998B-4B10-A8BD-19E5EFAD1650,
Time to Linked Bank,541411466465128448,
Time to Linked Bank,$device:28CE268E-AA68-4A16-B044-BF84590B5B26,
Time to Linked Bank,$device:CFC0CDF5-1E45-4DC6-A09D-793E607905BB,
Time to Linked Bank,$device:9D3F79C8-C160-44EB-9A42-38DEB04EF2A5,
Time to Linked Bank,$device:774CBC5D-4B98-4929-BBBA-65864FCE4A3B,
Time to Linked Bank,$device:A392B19F-9FE7-4938-A611-D284533A0D43,
Time to Linked Bank,$device:EA5D78DD-68B1-4C7D-9ACC-1ED74832AD90,
Time to Linked Bank,$device:29D458BA-281D-4B2A-834F-C34491A6D0BE,
Time to Linked Bank,$device:50C003CE-E256-4207-9764-C81B4B86E464,
Time to Linked Bank,$device:A819CE69-8C55-4E36-A0ED-DE5D31448415,
Time to Linked Bank,$device:69CF2CFA-87DD-4BB6-8684-CE90664B1671,
Time to Linked Bank,$device:7512D923-3472-47EB-8D5E-82A7906D7F12,
Time to Linked Bank,$device:e7c4c254-83e9-4879-bd17-4bddf364dbad,
Time to Linked Bank,$device:B82D92AC-49D6-499D-8AF5-B4A7DACF548B,
Time to Linked Bank,$device:9FA0E0F1-87BC-49EE-8960-ACB38F58B3AA,
Time to Linked Bank,$device:dc3d595c-9770-41f9-af02-ab2c2dfef7b1,
Time to Linked Bank,$device:786042CD-2375-4633-AA87-232C8162630D,
Time to Linked Bank,$device:2E66C508-EA32-4799-B594-0E6DAAD8AC7C,0.4009259259259259
Time to Linked Bank,$device:f2008c92-7fc3-40e7-b684-1e197765642d,
Time to Linked Bank,$device:4F52AA10-4FEC-4E5A-819B-CF7F2E23A7B6,9.183738425925926
Time to Linked Bank,$device:4FE4ECF8-A85E-427D-AB17-50E6A0B7CEA6,
Time to Linked Bank,$device:D3D92FB4-20B5-4181-AC46-0558090B6DAB,
Time to Linked Bank,$device:7827D1D5-31B5-40EA-A3EC-27D203B5D3A7,
Time to Linked Bank,507479231537364992,
Time to Linked Bank,$device:97342ace-654b-486e-a520-94cdcff98f8b,
Time to Linked Bank,$device:38EBD1BB-38EE-4338-AD5E-733B9C5D5415,
Time to Linked Bank,$device:0DD7045D-D8BC-4F75-B51A-AEDD7D617915,
Time to Linked Bank,$device:46fc9890-6bb0-44fa-b3bb-62a7100f388b,
Time to Linked Bank,533144398452994048,
Time to Linked Bank,$device:53B847B4-44C4-4583-9C06-554063C2190C,
Time to Linked Bank,541431304734826496,
Time to Linked Bank,$device:926a1979-68c2-4725-aea9-232a583f6a02,
Time to Linked Bank,$device:1be02cd9-d7a9-46ff-b7a8-ebcd321a8ef4,
Time to Linked Bank,$device:00ED8521-1FB7-4FAF-96DB-6E679ED0262F,
Time to Linked Bank,$device:e0bbb40a-5125-4469-9041-a46dc0b703b1,
Time to Linked Bank,$device:51A8BC09-2A22-4750-9B81-E8EBB053A243,
Time to Linked Bank,$device:40C6BA9A-721B-490C-9C03-2A76ACCD3465,
Time to Linked Bank,$device:8BBB45A2-6031-4EA3-823E-588AC426DC30,0.013043981481481481
Time to Linked Bank,$device:032E9A5B-B509-466B-AA5B-1C6A51FCE371,
Time to Linked Bank,$device:FC4E7C73-C45C-4DF6-9811-EA4149B2B793,
Time to Linked Bank,$device:872BF9AD-E7B4-4EEE-B6B9-1BC85493EA55,0.0037731481481481483
Time to Linked Bank,$device:11D82AF1-4A73-44D7-966C-D873A9DDA588,
Time to Linked Bank,$device:D41F9B92-E22B-4ACC-85D5-842D9702A247,0.0030671296296296297
Time to Linked Bank,$device:11ecc49c-5978-4450-999e-e8da0283d8aa,
Time to Linked Bank,$device:E97389CC-D8E6-4DB7-B3BF-54CB2BC8BF99,
Time to Linked Bank,$device:11157D26-A555-4892-B824-45CCAFC49E47,
Time to Linked Bank,$device:F5B94E1B-5924-4424-AAF6-B90F02187C00,0.9624305555555556
Time to Linked Bank,$device:7743230E-2D8E-457A-896F-7040AE53E71C,
Time to Linked Bank,$device:CCCE9916-FB38-4CBC-A286-BAD141947906,
Time to Linked Bank,$device:28DCC412-C71D-4770-AF3E-C7ABA541CF75,0.00494212962962963
Time to Linked Bank,$device:9C7ED033-AFB2-4CB4-8E7C-40931ECB0A3A,
Time to Linked Bank,$device:34148DD5-E088-4F9F-95D5-9AE336F8DCDB,
Time to Linked Bank,$device:BC348C7E-4238-4033-9ADE-23DA8AF55430,
Time to Linked Bank,$device:c30f3f19-1a63-428a-a058-90b34c397267,
Time to Linked Bank,$device:B72FBB32-763E-4A83-BBDA-71537D86F977,0.008402777777777778
Time to Linked Bank,$device:CD57F241-F989-4BA0-87EB-6C30DE7D7D75,
Time to Linked Bank,$device:3111A562-D6BF-49D0-A7E9-F329034F5987,
Time to Linked Bank,$device:B895B286-E60F-4C95-A9CA-9B2EF961BC69,
Time to Linked Bank,$device:51D095A7-CC8E-4D7A-A4F3-5177B91F464F,
Time to Linked Bank,$device:5881EE3E-D5DC-4945-A035-96D0AB7187B4,
Time to Linked Bank,$device:79CB2CFA-BCD7-40E9-9929-D3DEFEBEB7FB,
Time to Linked Bank,$device:3D98C457-4AD6-46EC-99A5-F6F21D6E2D84,4.9678356481481485
Time to Linked Bank,$device:73FEAF37-C059-4099-9985-9A4D7A58E8F6,
Time to Linked Bank,$device:755AA96E-1B93-4320-8D4A-0D4D9B773383,
Time to Linked Bank,$device:9643C2F8-0034-4ACF-AC8B-40CB8191F11E,
Time to Linked Bank,541615507579215872,
Time to Linked Bank,$device:7475FD8E-F03C-410E-88FC-B1DAAD162D2E,
Time to Linked Bank,$device:9fc1857e-121d-4ed9-a86c-31bbb3b59be0,1.032488425925926
Time to Linked Bank,$device:8D8F9430-5591-4EB3-9533-B06408C2577B,
Time to Linked Bank,$device:1b3f1c93-83ff-4816-b1b4-a3ec8a92326f,
Time to Linked Bank,$device:3005F906-0B3D-4CDD-971B-D95DCC305D98,
Time to Linked Bank,$device:DB766C95-8FA6-4820-A433-51777194BF78,
Time to Linked Bank,$device:12019EF1-F454-4A44-ADB5-9F267A1A07CC,
Time to Linked Bank,$device:77778E4C-DABB-46DF-A358-F5DC68D61B07,
Time to Linked Bank,$device:13DD3844-4146-47FF-B7B6-4B76A84F8859,
Time to Linked Bank,$device:12C49667-5F73-428B-8C0A-DF922ECDCE67,
Time to Linked Bank,541470183095148544,
Time to Linked Bank,$device:1655CC67-5867-4E07-8643-2A17B791E4C7,
Time to Linked Bank,541626231038812160,
Time to Linked Bank,538642703935033344,
Time to Linked Bank,$device:AE7B6A04-6BD1-4BF0-ACA9-694899074B90,
Time to Linked Bank,$device:c4f48a88-255a-413a-a84d-900f6868eab7,
Time to Linked Bank,$device:C066F12F-71B8-4D5D-A65B-16E984B6E564,
Time to Linked Bank,$device:CB904684-3F63-41EE-9A92-CD75E44CA1F9,
Time to Linked Bank,$device:5D49C6AE-CE59-467F-AE31-1C27793920AA,
Time to Linked Bank,$device:056194BF-3E98-4BA5-AEFD-E3972C4986F4,0.008993055555555556
Time to Linked Bank,$device:57D51579-1D2E-4767-87FD-955172DC22F5,
Time to Linked Bank,$device:D9049209-79FA-4C10-9C54-7B8067122F65,0.007060185185185185
Time to Linked Bank,$device:0CFA2BBF-F319-43A7-80F8-67883ABB4BE3,
Time to Linked Bank,$device:A672A5D6-1A1D-4765-B072-AAF243B2FE55,
Time to Linked Bank,$device:ba66cc51-24bf-40f9-baf6-17b602f22376,
Time to Linked Bank,$device:E71E35C9-19A7-4D87-AEDB-746C64D96942,0.8436574074074074
Time to Linked Bank,$device:5c8bf6f4-cf77-411b-aef7-f77181e6ad00,2.8641435185185187
Time to Linked Bank,$device:C58EC3EA-B3CD-4C06-B750-F7D87413A5D9,
Time to Linked Bank,$device:D3D7CE66-BED7-414F-9035-22E069529A8B,
Time to Linked Bank,$device:C88CFE6D-3090-489D-BB09-2025E5DCEDD8,
Time to Linked Bank,$device:74D4450E-E5C9-4763-A553-5C39E99EBDC7,
Time to Linked Bank,$device:ce03b691-d298-4d99-80a5-db16fd212aac,
Time to Linked Bank,$device:EBCD2BCD-3E03-4628-8B30-AAACE003393E,0.02505787037037037
Time to Linked Bank,$device:9C6C969B-D453-4259-BD53-6FBB59AC2E52,
Time to Linked Bank,$device:8e426444-967a-462a-9097-432d171192be,
Time to Linked Bank,$device:E4F72813-10C3-42E0-9D10-FAB4F3A568B2,
Time to Linked Bank,$device:B7DA054D-B3AC-4C62-8B72-371CE3D42B24,
Time to Linked Bank,$device:ea1f3eb5-9c31-4337-b5da-fcdf412c4050,
Time to Linked Bank,$device:d9ffe29a-145a-497a-8657-d78e4ee960b9,
Time to Linked Bank,$device:DC705802-FDF3-4A48-BF11-ACEC00CA6D85,
Time to Linked Bank,$device:94330316-423A-435C-B16B-3B5F3198AE57,
Time to Linked Bank,$device:A7F435FC-6CDB-404D-8E2D-E3E967207451,
Time to Linked Bank,$device:F471442A-FD0F-4915-AA43-E856B89E6FCB,
Time to Linked Bank,$device:d88c43c1-0ee9-4e6a-af9d-895923c3cc26,
Time to Linked Bank,$device:BA13DCE2-CE8A-42F3-BC5B-10BA0682BE79,0.010625
Time to Linked Bank,$device:20C32FDC-6FFA-48EE-8EDB-63D41552A620,
Time to Linked Bank,$device:AF4BB3B7-70DC-480D-AD00-DD71C273ABDB,0.0038541666666666668
Time to Linked Bank,$device:5d632d6b-2588-472c-a7ab-bbc17fd7f904,
Time to Linked Bank,$device:10EA354C-66E8-4FD1-9384-C4B8A1AACF55,
Time to Linked Bank,$device:7A9D68DC-0DED-417C-ABBC-A48D6D3A4C32,
Time to Linked Bank,$device:702754EA-0EDA-45D3-823F-0D692FBB2E1D,
Time to Linked Bank,$device:579dda8d-8a63-4ba3-b573-881ead49e97d,
Time to Linked Bank,$device:2267FE4E-7729-4527-AAE5-9F48292B3ABC,
Time to Linked Bank,$device:7739f107-7f7c-4f80-807f-5adab96b1132,
Time to Linked Bank,$device:36CA4A24-CAC6-47D9-8325-5CB76D29136E,
Time to Linked Bank,$device:BC29F279-142D-4780-8DFC-D9EC5421D87F,
Time to Linked Bank,$device:BA4F3C4A-A2C5-4FF9-89C7-35376D1ADF98,0.015300925925925926
Time to Linked Bank,$device:1F71D789-429E-4B54-A486-79EC24816A3F,
Time to Linked Bank,$device:C4FB79BF-7840-4004-80D1-D06540C9220E,1.4883796296296297
Time to Linked Bank,$device:24A2080B-E256-4A12-8E1C-0EA8DF8BC22E,
Time to Linked Bank,388092757732589568,
Time to Linked Bank,$device:9A6620AF-EE59-46EE-9269-5D3348D70E36,
Time to Linked Bank,$device:fb969bf4-2308-41d7-a80b-dfc576c1b1eb,
Time to Linked Bank,$device:4B1FB5E2-400B-461B-9360-E6360EA8679D,
Time to Linked Bank,$device:C8C40473-2B27-47A0-9434-6E7704A10852,0.029247685185185186
Time to Linked Bank,$device:cbaa28b1-1a16-4135-bfe9-e202bfc2a45e,0.004988425925925926
Time to Linked Bank,$device:C9C36235-0F83-48E2-8AC5-4F9291430CA9,
Time to Linked Bank,$device:ff27b55f-90be-4913-a968-1dfca14e9d23,
Time to Linked Bank,$device:1A15D33E-EF0D-46D3-976A-8E620C73ECFF,
Time to Linked Bank,$device:0CF2FC00-4307-4EB7-9709-A0939F5A22F7,
Time to Linked Bank,541528435136401408,
Time to Linked Bank,$device:c49e966a-c206-42ec-96c5-2a6e9706184e,
Time to Linked Bank,541664740726415360,
Time to Linked Bank,$device:376ED702-52E6-424A-AC60-A7B8DEA736B9,0.29180555555555554
Time to Linked Bank,$device:C8B3D0B9-868A-4DBA-8378-F4FCC5A6B4FB,5.194733796296297
Time to Linked Bank,$device:2741AA49-531A-452A-AA5C-691589C7AC7D,
Time to Linked Bank,$device:1F2DE063-CC59-4F0F-A2F6-6490F3D21E1D,
Time to Linked Bank,$device:DD05DCDB-FFB8-4C64-AD0E-0D700CFD6186,
Time to Linked Bank,$device:b63e255e-3eec-4341-8fcb-8c4abcc5a037,
Time to Linked Bank,$device:A3B34CC2-738C-489A-81D6-898292436055,
Time to Linked Bank,$device:40DBB3A4-7BBF-4252-BA0B-024F1025CB94,
Time to Linked Bank,$device:3A5E6D01-04B5-4A1E-85EF-7B73B13FAC16,
Time to Linked Bank,541768031971975168,
Time to Linked Bank,$device:8D417DFB-210C-43CD-94BE-7D34977A7E0F,
Time to Linked Bank,$device:098F41E2-2FD1-403B-A4C2-F7B6C6E99DD0,
Time to Linked Bank,$device:4167e1aa-03de-40fa-a556-b395dba1a705,
Time to Linked Bank,$device:624859AB-D75F-4D34-9846-50E3D2F6354F,
Time to Linked Bank,$device:657F179C-8D3E-4E2F-ADDF-5CCFD739AABF,
Time to Linked Bank,$device:FD96BA06-7692-4B3F-8A17-FDE56634AE71,
Time to Linked Bank,$device:4A2D3CBA-0EC2-4418-8E6A-71BAFEA9AAB1,0.034652777777777775
Time to Linked Bank,$device:2BFC148C-42AB-43F4-9F5C-D2A0824DDE5D,
Time to Linked Bank,$device:5DC7E996-1871-4A64-9468-571D580382AF,
Time to Linked Bank,$device:2A794736-5B7B-476A-AA59-E910DC437144,
Time to Linked Bank,$device:F887EE54-0D2C-493B-AAE1-EE6D30CA6D4C,
Time to Linked Bank,$device:7E676292-193B-4A7A-A2BE-814A07C17F39,
Time to Linked Bank,$device:47078658-5841-46B0-BC7E-38846573F249,
Time to Linked Bank,$device:26A71CEF-EC66-47EC-8889-FADCBFC2F2EF,0.6719444444444445
Time to Linked Bank,$device:3B34E8D5-B2DD-4EF3-BC35-7D242E7BDCE4,
Time to Linked Bank,$device:30760D48-4A3A-4349-AF2C-6535114D5FD7,
Time to Linked Bank,$device:DD3F920D-976E-41A6-8E78-299CCADA04C9,
Time to Linked Bank,$device:F9703759-03F5-4452-BFA7-AD6B582195EA,
Time to Linked Bank,$device:85FAFB91-8A40-4F23-8C13-E595698890B0,
Time to Linked Bank,$device:969435B6-332F-40D8-A8AE-74CAE5E7475D,
Time to Linked Bank,$device:4565A263-6262-4DE5-AE27-F8332D60E462,
Time to Linked Bank,$device:4360E7E5-07D3-4ADD-960F-F2D04D846825,
Time to Linked Bank,539901114476802048,
Time to Linked Bank,$device:B552BC68-5517-4752-A724-A61D93B16215,0.0038541666666666668
Time to Linked Bank,$device:3933b9e5-f847-4fed-8e6e-51e056daea0d,
Time to Linked Bank,$device:7bbf8c5b-bf94-4f2a-b456-dab415c6dc7f,
Time to Linked Bank,$device:1F18450E-D213-4D97-B8A0-CB1D400A237E,
Time to Linked Bank,$device:DDEFF4B7-CA5A-43B5-B1B6-586E15FA54E3,
Time to Linked Bank,$device:610792C9-4D99-4E7B-B6E5-2BDFC910949A,
Time to Linked Bank,$device:EAA68D04-37CB-4651-A779-616FF2C3CD53,
Time to Linked Bank,$device:D0E32CF0-FE6E-4081-BFE4-765F23BD8F88,
Time to Linked Bank,$device:8316BE47-C0DC-4E2D-B0E0-5DA04FB48E06,
Time to Linked Bank,$device:6049B37B-F4FE-4C2D-849E-0D191D10F3C4,
Time to Linked Bank,$device:84763B17-73AA-46E4-96B6-1506A534BF1B,
Time to Linked Bank,$device:D0E9F527-BE62-40EE-9EE7-288D4D00B4F8,
Time to Linked Bank,$device:91A810A2-9581-4C15-B1B8-D3778F488416,
Time to Linked Bank,$device:3f8144b3-309b-4eb4-a0a6-94d5a41e79ef,
Time to Linked Bank,$device:DF476318-9236-4E9D-BC5F-4EE1DE39B242,
Time to Linked Bank,$device:9FBDCB9D-72B0-4016-8A3B-E7EAF3471F0E,
Time to Linked Bank,$device:59B00544-98C4-47C4-9D80-754A9BFEDF0D,
Time to Linked Bank,$device:048B871D-1D22-4A45-AC2D-F18F00180907,
Time to Linked Bank,$device:BE07E79A-C63D-48C9-88C8-022E0AD1DF06,
Time to Linked Bank,$device:78975c30-d976-4f0e-b3bb-92c4e57844c0,
Time to Linked Bank,$device:A67EC2E3-E2AE-4F1E-B592-1E81BF97A176,0.26961805555555557
Time to Linked Bank,$device:80AA8D90-E29C-467C-91F4-9DCBD26DF73D,0.01074074074074074
Time to Linked Bank,$device:C9211F47-704C-43F1-B09C-F4A8EBA2FEF8,
Time to Linked Bank,$device:54E30BCC-D553-4252-B334-92130CCCEC54,
Time to Linked Bank,$device:A05E4E0A-7AE0-44F1-B858-BFC94E36790A,
Time to Linked Bank,$device:548CF13B-F3D1-4D26-B130-BC5009C81B7B,
Time to Linked Bank,$device:76629978-ECDD-4FFA-A42F-587FF416D79A,
Time to Linked Bank,$device:92C104CC-301B-47A8-8E8F-C46CD3B239EA,
Time to Linked Bank,$device:6D5EA84A-AA57-455A-9538-B9B950FBF030,0.005671296296296297
Time to Linked Bank,$device:5C23F71A-4F4A-4F6C-A8F2-83536E99EA6B,
Time to Linked Bank,$device:05060466-406D-4502-AD26-50195A5FAD02,
Time to Linked Bank,$device:A2E02431-5C46-4216-AA6C-C6E88A8F62B6,
Time to Linked Bank,541663602438447104,
Time to Linked Bank,$device:ABFA7A40-924E-46C4-97A3-E2FF40D42F39,
Time to Linked Bank,$device:042CE7EA-80E3-4241-8C97-FD9DDFD6FD6D,
Time to Linked Bank,541796291413942272,
